"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Alpha-1a adrenergic receptor   (by homology)","ADRA1A","P35348","CHEMBL229","Family A G protein-coupled receptor","0.0","6 /  0     "
"Nuclear receptor subfamily 1 group D member 1","NR1D1","P20393","CHEMBL1961783","Nuclear receptor","0.0","3 /  0     "
"Glutamate [NMDA] receptor subunit epsilon 2","GRIN2B","Q13224","CHEMBL1904","Ligand-gated ion channel","0.0","3 /  0     "
"Somatostatin receptor 3","SSTR3","P32745","CHEMBL2028","Family A G protein-coupled receptor","0.0","12 /  0     "
"Serotonin 5a (5-HT5a) receptor","HTR5A","P47898","CHEMBL3426","Family A G protein-coupled receptor","0.0","7 /  0     "
"Proteinase activated receptor 4","F2RL3","Q96RI0","CHEMBL4691","Family A G protein-coupled receptor","0.0","1 /  0     "
"dUTP pyrophosphatase","DUT","P33316","CHEMBL5203","Enzyme","0.0","1 /  0     "
"Lysine-specific histone demethylase 1","KDM1A","O60341","CHEMBL6136","Eraser","0.0","2 /  0     "
"Hormone sensitive lipase","LIPE","Q05469","CHEMBL3590","Enzyme","0.0","1 /  0     "
"Purine nucleoside phosphorylase","PNP","P00491","CHEMBL4338","Enzyme","0.0","1 /  0     "
"Glycine transporter 1","SLC6A9","P48067","CHEMBL2337","Electrochemical transporter","0.0","18 /  0     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.0","2 /  0     "
"Melanin-concentrating hormone receptor 1","MCHR1","Q99705","CHEMBL344","Family A G protein-coupled receptor","0.0","8 /  0     "
"Urotensin II receptor","UTS2R","Q9UKP6","CHEMBL3764","Family A G protein-coupled receptor","0.0","12 /  0     "
"Histone-lysine N-methyltransferase, H3 lysine-9 specific 3","EHMT2","Q96KQ7","CHEMBL6032","Writer","0.0","1 /  0     "
"Rho GDP-dissociation inhibitor 1","ARHGDIA","P52565","CHEMBL3638327","Unclassified protein","0.0","2 /  0     "
"Fibroblast activation protein alpha","FAP","Q12884","CHEMBL4683","Protease","0.0","11 /  0     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","1 /  0     "
"Cathepsin K","CTSK","P43235","CHEMBL268","Protease","0.0","0 /  2     "
"Myosin light chain kinase, smooth muscle","MYLK","Q15746","CHEMBL2428","Kinase","0.0","2 /  0     "
