"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Troponin, cardiac muscle","TNNC1 TNNT2 TNNI3","P63316 P45379 P19429","CHEMBL2095202","Unclassified protein","0.0","1 /  0     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","1 /  6     "
"Tumour suppressor p53/oncoprotein Mdm2","TP53","P04637","CHEMBL4096","Transcription factor","0.0","2 /  0     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  2     "
"Protein kinase C gamma","PRKCG","P05129","CHEMBL2938","Kinase","0.0","61 /  0     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.0","70 /  0     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","74 /  0     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","83 /  0     "
"Protein kinase C (PKC)","PRKCZ","Q05513","CHEMBL3438","Kinase","0.0","11 /  0     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","72 /  0     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0","66 /  0     "
"cAMP-dependent protein kinase alpha-catalytic subunit","PRKACA","P17612","CHEMBL4101","Kinase","0.0","20 /  0     "
"Equilibrative nucleoside transporter 1","SLC29A1","Q99808","CHEMBL1997","Electrochemical transporter","0.0","2 /  0     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.0","0 /  43     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","0 /  5     "
"Plasminogen activator inhibitor-1","SERPINE1","P05121","CHEMBL3475","Secreted protein","0.0","2 /  0     "
"Lysine-specific demethylase 5A","KDM5A","P29375","CHEMBL2424504","Eraser","0.0","0 /  1     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.0","0 /  44     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","1 /  8     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  3     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.0","0 /  1     "
"Thrombin and coagulation factor X","F10","P00742","CHEMBL244","Protease","0.0","3 /  0     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0","0 /  60     "
"Dopamine D2 receptor   (by homology)","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","0 /  55     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.0","0 /  11     "
"G protein-coupled receptor kinase 7","GRK7","Q8WTQ7","CHEMBL1075133","Kinase","0.0","1 /  0     "
"Beta-adrenergic receptor kinase 2","GRK3","P35626","CHEMBL1075166","Kinase","0.0","1 /  0     "
"Lysine-specific demethylase 2A","KDM2A","Q9Y2K7","CHEMBL1938210","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 6B","KDM6B","O15054","CHEMBL1938211","Eraser","0.0","1 /  0     "
"G-protein coupled receptor kinase 2","GRK2","P25098","CHEMBL4079","Kinase","0.0","1 /  0     "
"Metastin receptor","KISS1R","Q969F8","CHEMBL5413","Family A G protein-coupled receptor","0.0","3 /  0     "
"Rhodopsin kinase","GRK1","Q15835","CHEMBL5607","Kinase","0.0","1 /  0     "
"G protein-coupled receptor kinase 5","GRK5","P34947","CHEMBL5678","Kinase","0.0","1 /  0     "
"G protein-coupled receptor kinase 4","GRK4","P32298","CHEMBL5861","Kinase","0.0","1 /  0     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0","1 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","0 /  14     "
"Adenosine A2a receptor   (by homology)","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","0 /  8     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.0","0 /  15     "
"Integrin alpha-V/beta-3","ITGAV ITGB3","P06756 P05106","CHEMBL1907598","Membrane receptor","0.0","1 /  0     "
"Integrin alpha-V/beta-6","ITGAV ITGB6","P06756 P18564","CHEMBL2111416","Membrane receptor","0.0","1 /  0     "
"Serine/threonine-protein kinase Chk2","CHEK2","O96017","CHEMBL2527","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0","1 /  0     "
"Beta-1 adrenergic receptor","ADRB1","P08588","CHEMBL213","Family A G protein-coupled receptor","0.0","1 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5R1 CDK5","Q15078 Q00535","CHEMBL1907600","Kinase","0.0","0 /  5     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","0 /  3     "
"Tyrosine-protein kinase receptor FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.0","0 /  6     "
"Cyclin-dependent kinase 1/cyclin B","CCNB3 CDK1 CCNB1 CCNB2","Q8WWL7 P06493 P14635 O95067","CHEMBL2094127","Other cytosolic protein","0.0","0 /  4     "
"Glyoxalase I","GLO1","Q04760","CHEMBL2424","Enzyme","0.0","0 /  4     "
"Beta amyloid A4 protein","APP","P05067","CHEMBL2487","Membrane receptor","0.0","0 /  4     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.0","0 /  3     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.0","0 /  3     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.0","0 /  5     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.0","0 /  2     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","0 /  2     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0","0 /  2     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.0","0 /  1     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","0 /  3     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.0","0 /  7     "
"Arginase-1   (by homology)","ARG1","P05089","CHEMBL1075097","Enzyme","0.0","0 /  2     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0","0 /  2     "
"Voltage-gated potassium channel subunit Kv1.3","KCNA3","P22001","CHEMBL4633","Voltage-gated ion channel","0.0","0 /  5     "
"Receptor-type tyrosine-protein phosphatase S","PTPRS","Q13332","CHEMBL2396508","Phosphatase","0.0","0 /  6     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0","0 /  3     "
"Multidrug resistance-associated protein 1","ABCC1","P33527","CHEMBL3004","Primary active transporter","0.0","1 /  11     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.0","1 /  42     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","0 /  3     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.0","0 /  2     "
"Microtubule-associated protein tau","MAPT","P10636","CHEMBL1293224","Unclassified protein","0.0","0 /  1     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","0 /  2     "
"G-protein coupled receptor 35","GPR35","Q9HC97","CHEMBL1293267","Family A G protein-coupled receptor","0.0","0 /  4     "
"Vasopressin V2 receptor","AVPR2","P30518","CHEMBL1790","Family A G protein-coupled receptor","0.0","0 /  1     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.0","0 /  1     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.0","0 /  1     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","0 /  10     "
"Insulin receptor","INSR","P06213","CHEMBL1981","Kinase","0.0","0 /  1     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.0","0 /  2     "
"Serine/threonine-protein kinase Aurora-B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.0","0 /  1     "
