"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"CDGSH iron-sulfur domain-containing protein 1","CISD1","Q9NZ45","CHEMBL1795168","Unclassified protein","0.0","2 /  0     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.0","37 /  2     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5R1 CDK5","Q15078 Q00535","CHEMBL1907600","Kinase","0.0","8 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.0","28 /  0     "
"CDK9/cyclin T1","CDK9 CCNT1","P50750 O60563","CHEMBL2111389","Other cytosolic protein","0.0","2 /  0     "
"Histone deacetylase 5","HDAC5","Q9UQL6","CHEMBL2563","Eraser","0.0","7 /  0     "
"Histone deacetylase 7","HDAC7","Q8WUI4","CHEMBL2716","Eraser","0.0","12 /  0     "
"Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP","PTPN22","Q9Y2R2","CHEMBL2889","Phosphatase","0.0","1 /  0     "
"Serum albumin","ALB","P02768","CHEMBL3253","Secreted protein","0.0","0 /  4     "
"MAP kinase-interacting serine/threonine-protein kinase MNK1","MKNK1","Q9BUB5","CHEMBL4718","Kinase","0.0","6 /  0     "
"Muscarinic acetylcholine receptor M1   (by homology)","CHRM1","P11229","CHEMBL216","Family A G protein-coupled receptor","0.0","5 /  0     "
"Arylamine N-acetyltransferase 1","NAT1","P18440","CHEMBL5101","Enzyme","0.0","2 /  0     "
"Heme oxygenase 1   (by homology)","HMOX1","P09601","CHEMBL2823","Enzyme","0.0","4 /  0     "
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.0","5 /  4     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.0","5 /  6     "
"Succinate semialdehyde dehydrogenase","ALDH5A1","P51649","CHEMBL1911","Oxidoreductase","0.0","1 /  1     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","15 /  1     "
"Calmodulin","CALM1","P62158","CHEMBL6093","Unclassified protein","0.0","0 /  1     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.0","0 /  21     "
"Glutathione S-transferase A1","GSTA1","P08263","CHEMBL3409","Enzyme","0.0","1 /  0     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.0","0 /  11     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","10 /  0     "
"Serine/threonine-protein kinase EEF2K","EEF2K","O00418","CHEMBL5026","Kinase","0.0","1 /  0     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0","22 /  0     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","4 /  0     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0","28 /  29     "
"Bcl2-antagonist of cell death (BAD)","BAD","Q92934","CHEMBL3817","Other cytosolic protein","0.0","0 /  1     "
"Nischarin","NISCH","Q9Y2I1","CHEMBL3923","Other cytosolic protein","0.0","2 /  0     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.0","20 /  12     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.0","7 /  1     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.0","9 /  1     "
"Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET","RET","P07949","CHEMBL2041","Kinase","0.0","9 /  0     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","18 /  0     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0","2 /  5     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0","9 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0","10 /  0     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0","26 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.0","23 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.0","4 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.0","10 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","10 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.0","3 /  0     "
"Glutathione S-transferase Pi","GSTP1","P09211","CHEMBL3902","Enzyme","0.0","1 /  0     "
"Histone deacetylase 9","HDAC9","Q9UKV0","CHEMBL4145","Eraser","0.0","1 /  0     "
"Glutathione S-transferase Mu 2","GSTM2","P28161","CHEMBL4589","Enzyme","0.0","1 /  0     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","4 /  2     "
"Histone chaperone ASF1A","ASF1A","Q9Y294","CHEMBL3392950","Unclassified protein","0.0","1 /  0     "
"Vascular cell adhesion protein 1","VCAM1","P19320","CHEMBL3735","Adhesion","0.0","2 /  0     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0","29 /  9     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.0","1 /  0     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.0","1 /  0     "
"GABA receptor alpha-5 subunit   (by homology)","GABRA5","P31644","CHEMBL5112","Ligand-gated ion channel","0.0","4 /  0     "
"GABA receptor alpha-1 subunit   (by homology)","GABRA1","P14867","CHEMBL1962","Ligand-gated ion channel","0.0","4 /  0     "
"N-lysine methyltransferase SETD8","KMT5A","Q9NQR1","CHEMBL1795176","Writer","0.0","1 /  0     "
"MAP kinase-activated protein kinase 2","MAPKAPK2","P49137","CHEMBL2208","Kinase","0.0","2 /  0     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.0","1 /  0     "
"Steroid 5-alpha-reductase 1","SRD5A1","P18405","CHEMBL1787","Oxidoreductase","0.0","2 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.0","12 /  0     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","7 /  4     "
"Retinoid X receptor beta","RXRB","P28702","CHEMBL1870","Nuclear receptor","0.0","0 /  1     "
"Retinoid X receptor gamma","RXRG","P48443","CHEMBL2004","Nuclear receptor","0.0","0 /  3     "
"Retinoid X receptor alpha","RXRA","P19793","CHEMBL2061","Nuclear receptor","0.0","0 /  3     "
"Cytochrome P450 24A1   (by homology)","CYP24A1","Q07973","CHEMBL4521","Enzyme","0.0","0 /  7     "
"Monoglyceride lipase","MGLL","Q99685","CHEMBL4191","Enzyme","0.0","3 /  0     "
"Proteasome Macropain subunit MB1","PSMB5","P28074","CHEMBL4662","Protease","0.0","0 /  2     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","25 /  0     "
"Serine/threonine-protein kinase PIM2","PIM2","Q9P1W9","CHEMBL4523","Kinase","0.0","10 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0","13 /  0     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","1 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","14 /  0     "
"Lysine-specific demethylase 4B","KDM4B","O94953","CHEMBL3313832","Eraser","0.0","1 /  0     "
