"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Huntingtin","HTT","P42858","CHEMBL5514","Unclassified protein","0.0","4 /  0     "
"Macrophage migration inhibitory factor","MIF","P14174","CHEMBL2085","Enzyme","0.0","6 /  0     "
"MAP kinase-interacting serine/threonine-protein kinase MNK1","MKNK1","Q9BUB5","CHEMBL4718","Kinase","0.0","7 /  0     "
"Cathepsin (H and K)","CTSH","P09668","CHEMBL2225","Protease","0.0","5 /  0     "
"Cathepsin F","CTSF","Q9UBX1","CHEMBL2517","Protease","0.0","3 /  0     "
"Dopamine D2 receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","26 /  45     "
"Glutaminyl-peptide cyclotransferase","QPCT","Q16769","CHEMBL4508","Enzyme","0.0","8 /  0     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.0","36 /  0     "
"Calmodulin","CALM1","P62158","CHEMBL6093","Unclassified protein","0.0","0 /  1     "
"Bradykinin B2 receptor","BDKRB2","P30411","CHEMBL3157","Family A G protein-coupled receptor","0.0","16 /  0     "
"Proto-oncogene c-JUN","JUN","P05412","CHEMBL4977","Transcription factor","0.0","2 /  0     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.0","24 /  0     "
"Cyclin-dependent kinase 2/cyclin E","CCNE2 CDK2 CCNE1","O96020 P24941 P24864","CHEMBL2094126","Other cytosolic protein","0.0","25 /  0     "
"Cyclin-dependent kinase 1/cyclin B","CCNB3 CDK1 CCNB1 CCNB2","Q8WWL7 P06493 P14635 O95067","CHEMBL2094127","Other cytosolic protein","0.0","41 /  0     "
"Cyclin-dependent kinase 4/cyclin D","CCND3 CCND1 CDK4 CCND2","P30281 P24385 P11802 P30279","CHEMBL2095942","Other cytosolic protein","0.0","8 /  0     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","57 /  0     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.0","6 /  0     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","14 /  0     "
"Ephrin type-B receptor 3","EPHB3","P54753","CHEMBL4901","Kinase","0.0","5 /  0     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0","20 /  0     "
"Exportin-1","XPO1","O14980","CHEMBL5661","Unclassified protein","0.0","2 /  0     "
"Cytochrome P450 17A1","CYP17A1","P05093","CHEMBL3522","Cytochrome P450","0.0","48 /  0     "
"Hematopoietic prostaglandin D synthase","HPGDS","O60760","CHEMBL5879","Transferase","0.0","1 /  0     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.0","27 /  0     "
"Geranylgeranyl transferase type I","PGGT1B FNTA","P53609 P49354","CHEMBL2095164","Enzyme","0.0","21 /  0     "
"Melanin-concentrating hormone receptor 1","MCHR1","Q99705","CHEMBL344","Family A G protein-coupled receptor","0.0","29 /  0     "
"Platelet-derived growth factor receptor","PDGFRA PDGFRB","P16234 P09619","CHEMBL2095189","Kinase","0.0","8 /  0     "
"PI3-kinase p110-delta/p85-alpha","PIK3CD PIK3R1","O00329 P27986","CHEMBL2111432","Enzyme","0.0","4 /  0     "
"CDK8/Cyclin C","CCNC CDK8","P24863 P49336","CHEMBL3038474","Kinase","0.0","7 /  0     "
"Muscarinic acetylcholine receptor M5","CHRM5","P08912","CHEMBL2035","Family A G protein-coupled receptor","0.0","14 /  0     "
"Adenosine A2b receptor","ADORA2B","P29275","CHEMBL255","Family A G protein-coupled receptor","0.0","34 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","40 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0","44 /  0     "
"Phosphodiesterase 9A","PDE9A","O76083","CHEMBL3535","Phosphodiesterase","0.0","1 /  0     "
"Phosphodiesterase 3","PDE3A","Q14432","CHEMBL241","Phosphodiesterase","0.0","12 /  0     "
"Phosphodiesterase 2A","PDE2A","O00408","CHEMBL2652","Phosphodiesterase","0.0","43 /  0     "
"Phosphodiesterase 11A","PDE11A","Q9HCR9","CHEMBL2717","Phosphodiesterase","0.0","6 /  0     "
"Cytochrome P450 3A4","CYP3A4","P08684","CHEMBL340","Cytochrome P450","0.0","5 /  0     "
"Phosphodiesterase 7B","PDE7B","Q9NP56","CHEMBL4716","Phosphodiesterase","0.0","5 /  0     "
"Polyadenylate-binding protein 1","PABPC1","P11940","CHEMBL1293286","Unclassified protein","0.0","9 /  0     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","17 /  0     "
"Coagulation factor XIII","F13A1","P00488","CHEMBL4530","Aminoacyltransferase","0.0","2 /  0     "
