"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.113285953487","86 /  219     "
"Vascular endothelial growth factor receptor 1","FLT1","P17948","CHEMBL1868","Kinase","0.113285953487","20 /  0     "
"Interleukin-8 receptor B","CXCR2","P25025","CHEMBL2434","Family A G protein-coupled receptor","0.113285953487","153 /  0     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.113285953487","44 /  0     "
"Prostanoid FP receptor","PTGFR","P43088","CHEMBL1987","Family A G protein-coupled receptor","0.113285953487","1 /  14     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.113285953487","17 /  0     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.113285953487","67 /  18     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.113285953487","4 /  15     "
"Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET","RET","P07949","CHEMBL2041","Kinase","0.113285953487","30 /  0     "
"Cyclin-dependent kinase 1/cyclin B","CCNB3 CDK1 CCNB1 CCNB2","Q8WWL7 P06493 P14635 O95067","CHEMBL2094127","Other cytosolic protein","0.113285953487","19 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.113285953487","98 /  0     "
"Ribosomal protein S6 kinase alpha 3","RPS6KA3","P51812","CHEMBL2345","Kinase","0.113285953487","8 /  0     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.113285953487","168 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.113285953487","183 /  17     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.113285953487","34 /  12     "
"Dopamine transporter","SLC6A3","Q01959","CHEMBL238","Electrochemical transporter","0.113285953487","450 /  268     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.113285953487","331 /  8     "
"Phosphodiesterase 4B","PDE4B","Q07343","CHEMBL275","Phosphodiesterase","0.113285953487","42 /  21     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.113285953487","207 /  0     "
"Eukaryotic translation initiation factor 2-alpha kinase 3","EIF2AK3","Q9NZJ5","CHEMBL6030","Kinase","0.113285953487","26 /  0     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.113285953487","160 /  0     "
"Tyrosine-protein kinase ITK/TSK","ITK","Q08881","CHEMBL2959","Kinase","0.113285953487","41 /  0     "
"MAP kinase ERK1","MAPK3","P27361","CHEMBL3385","Kinase","0.113285953487","25 /  0     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.113285953487","135 /  9     "
"ATP-sensitive inward rectifier potassium channel 1","KCNJ1","P48048","CHEMBL1293292","Voltage-gated ion channel","0.113285953487","19 /  0     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.113285953487","222 /  103     "
"Protein Wnt-3a","WNT3A","P56704","CHEMBL1255137","Unclassified protein","0.113285953487","5 /  0     "
"Corticotropin releasing factor receptor 1   (by homology)","CRHR1","P34998","CHEMBL1800","Family B G protein-coupled receptor","0.113285953487","35 /  0     "
"Mitogen-activated protein kinase kinase kinase 12","MAP3K12","Q12852","CHEMBL1908389","Enzyme","0.113285953487","84 /  0     "
"ADAMTS5","ADAMTS5","Q9UNA0","CHEMBL2285","Protease","0.113285953487","23 /  0     "
"ADAMTS4","ADAMTS4","O75173","CHEMBL2318","Protease","0.113285953487","31 /  0     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","0.113285953487","12 /  0     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.113285953487","75 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.113285953487","77 /  0     "
"DNA excision repair protein ERCC-5","ERCC5","P28715","CHEMBL4736","Other nuclear protein","0.113285953487","0 /  5     "
"Flap endonuclease 1","FEN1","P39748","CHEMBL5027","Enzyme","0.113285953487","0 /  5     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.113285953487","51 /  101     "
"Cyclin-dependent kinase 2/cyclin E","CCNE2 CDK2 CCNE1","O96020 P24941 P24864","CHEMBL2094126","Other cytosolic protein","0.113285953487","67 /  0     "
"Cystinyl aminopeptidase","LNPEP","Q9UIQ6","CHEMBL2693","Protease","0.113285953487","2 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.113285953487","105 /  0     "
"Serine/threonine-protein kinase AKT","AKT1","P31749","CHEMBL4282","Kinase","0.113285953487","171 /  16     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.113285953487","6 /  0     "
"Kinesin-like protein 1","KIF11","P52732","CHEMBL4581","Other cytosolic protein","0.113285953487","40 /  15     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.113285953487","80 /  0     "
"Rho-associated protein kinase 1","ROCK1","Q13464","CHEMBL3231","Kinase","0.113285953487","53 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.113285953487","64 /  0     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.113285953487","22 /  10     "
"DNA polymerase kappa","POLK","Q9UBT6","CHEMBL5365","Enzyme","0.113285953487","1 /  0     "
"Androgen Receptor   (by homology)","AR","P10275","CHEMBL1871","Nuclear receptor","0.113285953487","148 /  44     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.113285953487","111 /  0     "
"LDL-associated phospholipase A2","PLA2G7","Q13093","CHEMBL3514","Enzyme","0.113285953487","39 /  0     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.113285953487","13 /  0     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.113285953487","18 /  0     "
"Mammalian target of Rapamycin (mTORC1)","FKBP1A MTOR","P62942 P42345","CHEMBL2221341","Kinase","0.113285953487","32 /  0     "
"Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing subunit alpha","PIK3C2A","O00443","CHEMBL1075102","Enzyme","0.113285953487","1 /  0     "
"Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing subunit gamma","PIK3C2G","O75747","CHEMBL1163120","Enzyme","0.113285953487","4 /  0     "
"Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma","PIP4K2C","Q8TBX8","CHEMBL1770034","Enzyme","0.113285953487","2 /  0     "
"Serine/threonine-protein kinase RAF","RAF1","P04049","CHEMBL1906","Kinase","0.113285953487","18 /  0     "
"Myosin light chain kinase, smooth muscle","MYLK","Q15746","CHEMBL2428","Kinase","0.113285953487","12 /  0     "
"Death-associated protein kinase 3","DAPK3","O43293","CHEMBL2468","Kinase","0.113285953487","7 /  0     "
"Death-associated protein kinase 1","DAPK1","P53355","CHEMBL2558","Kinase","0.113285953487","7 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.113285953487","274 /  0     "
"Immunoglobulin epsilon Fc receptor","FCER2","P06734","CHEMBL2940","Membrane receptor","0.113285953487","17 /  0     "
"Cyclin-dependent kinase 7","CDK7","P50613","CHEMBL3055","Kinase","0.113285953487","20 /  0     "
"Death-associated protein kinase 2","DAPK2","Q9UIK4","CHEMBL3123","Kinase","0.113285953487","5 /  0     "
"PI4-kinase beta subunit","PI4KB","Q9UBF8","CHEMBL3268","Enzyme","0.113285953487","17 /  0     "
"Inhibitor of NF-kappa-B kinase (IKK)","CHUK","O15111","CHEMBL3476","Kinase","0.113285953487","11 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.113285953487","84 /  0     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.113285953487","30 /  0     "
"Casein kinase II alpha (prime)","CSNK2A2","P19784","CHEMBL4070","Kinase","0.113285953487","16 /  0     "
