"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Acyl-CoA desaturase","SCD","O00767","CHEMBL5555","Enzyme","0.118883306718","0 /  1     "
"DNA polymerase beta","POLB","P06746","CHEMBL2392","Enzyme","0.118883306718","0 /  6     "
"Phosphodiesterase 4D","PDE4D","Q08499","CHEMBL288","Phosphodiesterase","0.118883306718","0 /  1     "
"Receptor-type tyrosine-protein phosphatase F (LAR)","PTPRF","P10586","CHEMBL3521","Membrane receptor","0.118883306718","0 /  1     "
"Phospholipase A2 group 1B","PLA2G1B","P04054","CHEMBL4426","Enzyme","0.118883306718","0 /  1     "
"Low molecular weight phosphotyrosine protein phosphatase","ACP1","P24666","CHEMBL4903","Phosphatase","0.118883306718","0 /  1     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.118883306718","0 /  6     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.118883306718","4 /  11     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.118883306718","0 /  5     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.118883306718","3 /  13     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.118883306718","5 /  12     "
"Cannabinoid receptor 1   (by homology)","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.118883306718","27 /  17     "
"CD81 antigen","CD81","P60033","CHEMBL1075180","Surface antigen","0.118883306718","0 /  1     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.118883306718","0 /  3     "
"MAP kinase ERK1","MAPK3","P27361","CHEMBL3385","Kinase","0.118883306718","0 /  1     "
"Protein-tyrosine phosphatase 2C","PTPN11","Q06124","CHEMBL3864","Phosphatase","0.118883306718","0 /  1     "
"UDP-glucuronosyltransferase 2B7","UGT2B7","P16662","CHEMBL4370","Enzyme","0.118883306718","0 /  20     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.118883306718","0 /  7     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.0","0 /  3     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.0","0 /  2     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","25 /  2     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.0","0 /  2     "
"Potassium-transporting ATPase alpha chain 2","ATP12A","P54707","CHEMBL2933","Primary active transporter","0.0","0 /  2     "
"Mineralocorticoid receptor","NR3C2","P08235","CHEMBL1994","Nuclear receptor","0.0","0 /  17     "
"Hypoxia-inducible factor 1 alpha","HIF1A","Q16665","CHEMBL4261","Transcription factor","0.0","0 /  2     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.0","4 /  2     "
"Nitric oxide synthase, inducible","NOS2","P35228","CHEMBL4481","Enzyme","0.0","1 /  19     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","0 /  2     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.0","1 /  40     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","0.0","1 /  5     "
"Glycine receptor subunit alpha-1","GLRA1","P23415","CHEMBL5845","Ligand-gated ion channel","0.0","1 /  1     "
"Glucose-6-phosphate 1-dehydrogenase","G6PD","P11413","CHEMBL5347","Enzyme","0.0","3 /  2     "
"Leukotriene B4 receptor 1","LTB4R","Q15722","CHEMBL3911","Family A G protein-coupled receptor","0.0","0 /  3     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.0","3 /  26     "
"Monoglyceride lipase","MGLL","Q99685","CHEMBL4191","Enzyme","0.0","1 /  0     "
"Corticosteroid binding globulin","SERPINA6","P08185","CHEMBL2421","Secreted protein","0.0","1 /  19     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.0","0 /  2     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0","3 /  4     "
"Prostanoid EP1 receptor   (by homology)","PTGER1","P34995","CHEMBL1811","Family A G protein-coupled receptor","0.0","0 /  9     "
"Prostanoid EP2 receptor   (by homology)","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.0","0 /  19     "
"Beta secretase 2","BACE2","Q9Y5Z0","CHEMBL2525","Protease","0.0","1 /  0     "
"Squalene synthetase   (by homology)","FDFT1","P37268","CHEMBL3338","Enzyme","0.0","0 /  1     "
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.0","0 /  1     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","3 /  0     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0","1 /  0     "
"Protein Mdm4","MDM4","O15151","CHEMBL1255126","Unclassified protein","0.0","1 /  0     "
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.0","5 /  0     "
"Anti-estrogen binding site (AEBS)   (by homology)","DHCR7","Q9UBM7","CHEMBL2169735","Enzyme","0.0","1 /  5     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0","1 /  1     "
"Thromboxane A2 receptor","TBXA2R","P21731","CHEMBL2069","Family A G protein-coupled receptor","0.0","1 /  0     "
"Dopamine D2 receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0","3 /  0     "
"Proteinase-activated receptor 1","F2R","P25116","CHEMBL3974","Family A G protein-coupled receptor","0.0","1 /  0     "
"5-lipoxygenase activating protein","ALOX5AP","P20292","CHEMBL4550","Other cytosolic protein","0.0","2 /  0     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","1 /  24     "
"Melatonin receptor 1A","MTNR1A","P48039","CHEMBL1945","Family A G protein-coupled receptor","0.0","3 /  0     "
"Melatonin receptor 1B","MTNR1B","P49286","CHEMBL1946","Family A G protein-coupled receptor","0.0","3 /  0     "
"Neurokinin 1 receptor","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0","1 /  0     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.0","0 /  1     "
"Steryl-sulfatase","STS","P08842","CHEMBL3559","Enzyme","0.0","2 /  0     "
"Platelet activating factor receptor","PTAFR","P25105","CHEMBL250","Family A G protein-coupled receptor","0.0","1 /  0     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.0","2 /  0     "
"LXR-beta","NR1H2","P55055","CHEMBL4093","Nuclear receptor","0.0","2 /  1     "
"C-X-C chemokine receptor type 3","CXCR3","P49682","CHEMBL4441","Family A G protein-coupled receptor","0.0","1 /  0     "
"C-C chemokine receptor type 9","CCR9","P51686","CHEMBL5815","Family A G protein-coupled receptor","0.0","1 /  0     "
