"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"MAP kinase-interacting serine/threonine-protein kinase MNK1","MKNK1","Q9BUB5","CHEMBL4718","Kinase","0.0","6 /  0     "
"Bcl2-antagonist of cell death (BAD)","BAD","Q92934","CHEMBL3817","Other cytosolic protein","0.0","0 /  1     "
"Leukocyte elastase","ELANE","P08246","CHEMBL248","Protease","0.0","9 /  34     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.0","1 /  0     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.0","12 /  0     "
"Vascular cell adhesion protein 1","VCAM1","P19320","CHEMBL3735","Adhesion","0.0","3 /  0     "
"Heme oxygenase 1   (by homology)","HMOX1","P09601","CHEMBL2823","Enzyme","0.0","4 /  0     "
"Succinate semialdehyde dehydrogenase","ALDH5A1","P51649","CHEMBL1911","Oxidoreductase","0.0","1 /  1     "
"Corticotropin releasing factor receptor 1","CRHR1","P34998","CHEMBL1800","Family B G protein-coupled receptor","0.0","0 /  1     "
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.0","5 /  4     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.0","0 /  16     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.0","5 /  7     "
"Histone deacetylase 5","HDAC5","Q9UQL6","CHEMBL2563","Eraser","0.0","7 /  0     "
"Histone deacetylase 7","HDAC7","Q8WUI4","CHEMBL2716","Eraser","0.0","12 /  0     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","23 /  0     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.0","3 /  5     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0","7 /  0     "
"D-amino-acid oxidase","DAO","P14920","CHEMBL5485","Enzyme","0.0","19 /  0     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0","21 /  0     "
"Calmodulin","CALM1","P62158","CHEMBL6093","Unclassified protein","0.0","0 /  1     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.0","18 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0","13 /  0     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0","28 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","14 /  0     "
"c-Jun N-terminal kinase 2","MAPK9","P45984","CHEMBL4179","Kinase","0.0","17 /  0     "
"Lysine-specific demethylase 5C","KDM5C","P41229","CHEMBL2163176","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 4B","KDM4B","O94953","CHEMBL3313832","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 5B","KDM5B","Q9UGL1","CHEMBL3774295","Eraser","0.0","1 /  0     "
"Lysine-specific demethylase 4A","KDM4A","O75164","CHEMBL5896","Eraser","0.0","1 /  0     "
"Steroid 5-alpha-reductase 1","SRD5A1","P18405","CHEMBL1787","Oxidoreductase","0.0","2 /  0     "
"Neuronal acetylcholine receptor; alpha3/beta2","CHRNA3 CHRNB2","P32297 P17787","CHEMBL2109234","Ligand-gated ion channel","0.0","1 /  0     "
"Serotonin 1e (5-HT1e) receptor","HTR1E","P28566","CHEMBL2182","Family A G protein-coupled receptor","0.0","1 /  0     "
"Alpha-1d adrenergic receptor","ADRA1D","P25100","CHEMBL223","Family A G protein-coupled receptor","0.0","16 /  0     "
"Alpha-1a adrenergic receptor","ADRA1A","P35348","CHEMBL229","Family A G protein-coupled receptor","0.0","3 /  0     "
"Alpha-1b adrenergic receptor","ADRA1B","P35368","CHEMBL232","Family A G protein-coupled receptor","0.0","1 /  0     "
"GABA receptor alpha-5 subunit   (by homology)","GABRA5","P31644","CHEMBL5112","Ligand-gated ion channel","0.0","5 /  0     "
"GABA receptor alpha-1 subunit   (by homology)","GABRA1","P14867","CHEMBL1962","Ligand-gated ion channel","0.0","5 /  0     "
"Retinoic acid receptor gamma","RARG","P13631","CHEMBL2003","Nuclear receptor","0.0","0 /  8     "
"Retinoic acid receptor beta","RARB","P10826","CHEMBL2008","Nuclear receptor","0.0","0 /  8     "
"Retinoic acid receptor alpha","RARA","P10276","CHEMBL2055","Nuclear receptor","0.0","0 /  7     "
"Serum albumin","ALB","P02768","CHEMBL3253","Secreted protein","0.0","0 /  3     "
"Neprilysin   (by homology)","MME","P08473","CHEMBL1944","Protease","0.0","12 /  0     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.0","4 /  12     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.0","2 /  8     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.0","7 /  0     "
"Voltage-gated potassium channel subunit Kv1.3","KCNA3","P22001","CHEMBL4633","Voltage-gated ion channel","0.0","0 /  1     "
"Proteasome Macropain subunit MB1","PSMB5","P28074","CHEMBL4662","Protease","0.0","0 /  2     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.0","20 /  0     "
"Histone deacetylase 9","HDAC9","Q9UKV0","CHEMBL4145","Eraser","0.0","1 /  0     "
"Monoglyceride lipase","MGLL","Q99685","CHEMBL4191","Enzyme","0.0","5 /  0     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.0","3 /  22     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","5 /  18     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.0","1 /  0     "
"N-lysine methyltransferase SETD8","KMT5A","Q9NQR1","CHEMBL1795176","Writer","0.0","1 /  0     "
"Mannose-6-phosphate isomerase","MPI","P34949","CHEMBL2758","Isomerase","0.0","4 /  0     "
"Serotonin 5a (5-HT5a) receptor","HTR5A","P47898","CHEMBL3426","Family A G protein-coupled receptor","0.0","9 /  0     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0","8 /  4     "
"GABA-A receptor; alpha-3/beta-3/gamma-2","GABRB3 GABRA3 GABRG2","P28472 P34903 P18507","CHEMBL2094120","Ligand-gated ion channel","0.0","3 /  0     "
"GABA-A receptor; alpha-5/beta-3/gamma-2","GABRB3 GABRG2 GABRA5","P28472 P18507 P31644","CHEMBL2094122","Ligand-gated ion channel","0.0","4 /  0     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","10 /  0     "
"Serine/threonine-protein kinase EEF2K","EEF2K","O00418","CHEMBL5026","Kinase","0.0","1 /  0     "
"Sodium/hydrogen exchanger 1","SLC9A1","P19634","CHEMBL2781","Electrochemical transporter","0.0","9 /  0     "
"G-protein coupled receptor kinase 2","GRK2","P25098","CHEMBL4079","Kinase","0.0","2 /  0     "
"Group X secretory phospholipase A2","PLA2G10","O15496","CHEMBL4342","Enzyme","0.0","5 /  0     "
"Coagulation factor VII/tissue factor","F3","P13726","CHEMBL4081","Surface antigen","0.0","0 /  4     "
"Glycogen synthase kinase-3 alpha","GSK3A","P49840","CHEMBL2850","Kinase","0.0","6 /  0     "
