"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.125687252905","42 /  15     "
"Cholecystokinin B receptor   (by homology)","CCKBR","P32239","CHEMBL298","Family A G protein-coupled receptor","0.125687252905","342 /  0     "
"Prostanoid DP receptor","PTGDR","Q13258","CHEMBL4427","Family A G protein-coupled receptor","0.125687252905","154 /  0     "
"Hepatocyte nuclear factor 4-alpha","HNF4A","P41235","CHEMBL5398","Unclassified protein","0.125687252905","16 /  0     "
"Endothelial PAS domain-containing protein 1","EPAS1","Q99814","CHEMBL1744522","Unclassified protein","0.125687252905","0 /  1     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.125687252905","1 /  185     "
"Retinoid X receptor alpha","RXRA","P19793","CHEMBL2061","Nuclear receptor","0.125687252905","153 /  0     "
"Trypsin I","PRSS1","P07477","CHEMBL209","Protease","0.125687252905","0 /  5     "
"T-cell protein-tyrosine phosphatase","PTPN2","P17706","CHEMBL3807","Phosphatase","0.125687252905","31 /  26     "
"5-lipoxygenase activating protein","ALOX5AP","P20292","CHEMBL4550","Other cytosolic protein","0.125687252905","219 /  0     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.125687252905","0 /  194     "
"Retinoid X receptor beta","RXRB","P28702","CHEMBL1870","Nuclear receptor","0.125687252905","45 /  0     "
"Retinoid X receptor gamma","RXRG","P48443","CHEMBL2004","Nuclear receptor","0.125687252905","63 /  0     "
"Type-1 angiotensin II receptor   (by homology)","AGTR1","P30556","CHEMBL227","Family A G protein-coupled receptor","0.125687252905","159 /  0     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.125687252905","0 /  16     "
"Toll-like receptor (TLR7/TLR9)","TLR9","Q9NR96","CHEMBL5804","Toll-like and Il-1 receptors","0.125687252905","0 /  2     "
"Oxytocin receptor   (by homology)","OXTR","P30559","CHEMBL2049","Family A G protein-coupled receptor","0.125687252905","7 /  0     "
"Plasma retinol-binding protein","RBP4","P02753","CHEMBL3100","Secreted protein","0.125687252905","5 /  0     "
"Endothelin receptor ET-B","EDNRB","P24530","CHEMBL1785","Family A G protein-coupled receptor","0.125687252905","30 /  0     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.125687252905","0 /  27     "
"Protein kinase C theta","PRKCQ","Q04759","CHEMBL3920","Kinase","0.125687252905","0 /  8     "
"Vasopressin V2 receptor   (by homology)","AVPR2","P30518","CHEMBL1790","Family A G protein-coupled receptor","0.125687252905","11 /  0     "
"Cytochrome P450 26A1","CYP26A1","O43174","CHEMBL5141","Cytochrome P450","0.125687252905","15 /  0     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.125687252905","7 /  0     "
"AMPK alpha2/beta1/gamma1","PRKAG1 PRKAB1 PRKAA2","P54619 Q9Y478 P54646","CHEMBL3038455","Kinase","0.125687252905","9 /  0     "
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.125687252905","172 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.125687252905","65 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.125687252905","128 /  0     "
"Matrix metalloproteinase 7","MMP7","P09237","CHEMBL4073","Protease","0.125687252905","8 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.125687252905","39 /  0     "
"Integrin alpha-4/beta-1","ITGB1 ITGA4","P05556 P13612","CHEMBL1907599","Membrane receptor","0.125687252905","386 /  0     "
"Integrin alpha-4/beta-7","ITGB7 ITGA4","P26010 P13612","CHEMBL2095184","Membrane receptor","0.125687252905","104 /  0     "
"Integrin alpha-V/beta-3","ITGAV ITGB3","P06756 P05106","CHEMBL1907598","Membrane receptor","0.125687252905","235 /  0     "
"Integrin alpha-V/beta-5","ITGB5 ITGAV","P18084 P06756","CHEMBL2096675","Membrane receptor","0.125687252905","24 /  0     "
"Kelch-like ECH-associated protein 1","KEAP1","Q14145","CHEMBL2069156","Unclassified protein","0.125687252905","8 /  0     "
"HERG","KCNH2","Q12809","CHEMBL240","Voltage-gated ion channel","0.125687252905","7 /  0     "
"Glucagon-like peptide 1 receptor","GLP1R","P43220","CHEMBL1784","Family B G protein-coupled receptor","0.125687252905","3 /  0     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.125687252905","101 /  0     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.125687252905","75 /  0     "
"G protein-coupled receptor 44","PTGDR2","Q9Y5Y4","CHEMBL5071","Family A G protein-coupled receptor","0.125687252905","769 /  0     "
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.125687252905","0 /  2     "
"Retinoic acid receptor gamma   (by homology)","RARG","P13631","CHEMBL2003","Nuclear receptor","0.125687252905","11 /  0     "
"Retinoic acid receptor beta","RARB","P10826","CHEMBL2008","Nuclear receptor","0.125687252905","17 /  0     "
"Interleukin-8 receptor B","CXCR2","P25025","CHEMBL2434","Family A G protein-coupled receptor","0.125687252905","6 /  0     "
"Angiotensin II receptor","AGTR2","P50052","CHEMBL4607","Family A G protein-coupled receptor","0.125687252905","22 /  0     "
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","0.125687252905","182 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.125687252905","82 /  0     "
"Sulfonylurea receptor 1","ABCC8","Q09428","CHEMBL2071","Primary active transporter","0.125687252905","3 /  0     "
"Integrin alpha-4","ITGA4","P13612","CHEMBL278","Membrane receptor","0.125687252905","73 /  0     "
"Solute carrier family 22 member 1","SLC22A1","O15245","CHEMBL5685","Electrochemical transporter","0.125687252905","1 /  0     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.125687252905","55 /  17     "
"Potassium-transporting ATPase alpha chain 2","ATP12A","P54707","CHEMBL2933","Primary active transporter","0.125687252905","0 /  8     "
"Hematopoietic prostaglandin D synthase","HPGDS","O60760","CHEMBL5879","Transferase","0.125687252905","2 /  0     "
"Sphingosine 1-phosphate receptor Edg-1","S1PR1","P21453","CHEMBL4333","Family A G protein-coupled receptor","0.125687252905","9 /  0     "
"Melanocortin receptor 4","MC4R","P32245","CHEMBL259","Family A G protein-coupled receptor","0.125687252905","1 /  0     "
"Melanocortin receptor 1","MC1R","Q01726","CHEMBL3795","Family A G protein-coupled receptor","0.125687252905","1 /  0     "
"Cathepsin (B and K)","CTSB","P07858","CHEMBL4072","Protease","0.125687252905","22 /  0     "
"Melanocortin receptor 5","MC5R","P33032","CHEMBL4608","Family A G protein-coupled receptor","0.125687252905","1 /  0     "
"Integrin alpha-IIb/beta-3","ITGA2B ITGB3","P08514 P05106","CHEMBL2093869","Membrane receptor","0.125687252905","34 /  0     "
"DNA polymerase alpha subunit","POLA1","P09884","CHEMBL1828","Transferase","0.125687252905","0 /  9     "
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.125687252905","32 /  16     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.125687252905","44 /  6     "
"Cholecystokinin A receptor","CCKAR","P32238","CHEMBL1901","Family A G protein-coupled receptor","0.125687252905","52 /  0     "
"Cytochrome P450 26B1","CYP26B1","Q9NR63","CHEMBL3713687","Cytochrome P450","0.125687252905","6 /  0     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.125687252905","560 /  15     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.0","28 /  0     "
"Neurokinin 1 receptor","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0","2 /  0     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.0","71 /  0     "
"Cytosolic phospholipase A2","PLA2G4A","P47712","CHEMBL3816","Enzyme","0.0","75 /  0     "
"Neurotensin receptor 1","NTSR1","P30989","CHEMBL4123","Family A G protein-coupled receptor","0.0","23 /  0     "
"Cathepsin K","CTSK","P43235","CHEMBL268","Protease","0.0","3 /  0     "
"Cathepsin S","CTSS","P25774","CHEMBL2954","Protease","0.0","16 /  0     "
"Toll-like receptor 4","TLR4","O00206","CHEMBL5255","Toll-like and Il-1 receptors","0.0","1 /  0     "
