"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0604245879294","18 /  0     "
"Protein kinase C theta","PRKCQ","Q04759","CHEMBL3920","Kinase","0.0604245879294","32 /  0     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0604245879294","20 /  0     "
"RAS guanyl-releasing protein 1   (by homology)","RASGRP1","O95267","CHEMBL5953","Other cytosolic protein","0.0604245879294","2 /  0     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0604245879294","36 /  25     "
"Nitric-oxide synthase, brain","NOS1","P29475","CHEMBL3568","Enzyme","0.0604245879294","18 /  0     "
"Acyl-protein thioesterase 1","LYPLA1","O75608","CHEMBL1681631","Enzyme","0.0604245879294","1 /  0     "
"Glycine transporter 1   (by homology)","SLC6A9","P48067","CHEMBL2337","Electrochemical transporter","0.0604245879294","30 /  0     "
"Squalene synthetase","FDFT1","P37268","CHEMBL3338","Enzyme","0.0604245879294","18 /  0     "
"Hexokinase type IV","GCK","P35557","CHEMBL3820","Enzyme","0.0604245879294","58 /  0     "
"GABA-B receptor","GABBR2 GABBR1","O75899 Q9UBS5","CHEMBL2111463","Family C G protein-coupled receptor","0.0604245879294","1 /  0     "
"Monoacylglycerol lipase ABHD6","ABHD6","Q9BV23","CHEMBL2189127","Enzyme","0.0604245879294","9 /  0     "
"Isoprenylcysteine carboxyl methyltransferase","ICMT","O60725","CHEMBL4699","Enzyme","0.0604245879294","63 /  0     "
"Macrophage colony stimulating factor receptor","CSF1R","P07333","CHEMBL1844","Kinase","0.0604245879294","64 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0604245879294","69 /  0     "
"C5a anaphylatoxin chemotactic receptor","C5AR1","P21730","CHEMBL2373","Family A G protein-coupled receptor","0.0604245879294","42 /  0     "
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.0604245879294","252 /  0     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0604245879294","289 /  0     "
"Geranylgeranyl transferase type I","PGGT1B FNTA","P53609 P49354","CHEMBL2095164","Enzyme","0.0604245879294","48 /  0     "
"Muscarinic acetylcholine receptor M1","CHRM1","P11229","CHEMBL216","Family A G protein-coupled receptor","0.0604245879294","134 /  0     "
"Muscarinic acetylcholine receptor M3","CHRM3","P20309","CHEMBL245","Family A G protein-coupled receptor","0.0604245879294","105 /  0     "
"Transient receptor potential cation channel subfamily A member 1","TRPA1","O75762","CHEMBL6007","Voltage-gated ion channel","0.0604245879294","9 /  0     "
"Histamine H3 receptor","HRH3","Q9Y5N1","CHEMBL264","Family A G protein-coupled receptor","0.0604245879294","24 /  0     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0604245879294","173 /  0     "
"Eukaryotic translation initiation factor 2-alpha kinase 1","EIF2AK1","Q9BQI3","CHEMBL6029","Kinase","0.0604245879294","19 /  0     "
"Glutamine synthetase","GLUL","P15104","CHEMBL4612","Ligase","0.0","7 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.0","151 /  0     "
"Hormone sensitive lipase","LIPE","Q05469","CHEMBL3590","Enzyme","0.0","15 /  0     "
"Nociceptin receptor","OPRL1","P41146","CHEMBL2014","Family A G protein-coupled receptor","0.0","62 /  0     "
"Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP","PTPN22","Q9Y2R2","CHEMBL2889","Phosphatase","0.0","1 /  0     "
"Tyrosine kinase non-receptor protein 2","TNK2","Q07912","CHEMBL4599","Kinase","0.0","17 /  0     "
"P2X purinoceptor 7","P2RX7","Q99572","CHEMBL4805","Ligand-gated ion channel","0.0","112 /  0     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0","64 /  0     "
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.0","157 /  0     "
"Adenosine A2a receptor   (by homology)","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","164 /  0     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","78 /  0     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.0","151 /  0     "
"Hypoxia-inducible factor 1 alpha","HIF1A","Q16665","CHEMBL4261","Transcription factor","0.0","9 /  0     "
"C-C chemokine receptor type 9","CCR9","P51686","CHEMBL5815","Family A G protein-coupled receptor","0.0","6 /  0     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.0","136 /  0     "
"Sulfonylurea receptor 2","ABCC9","O60706","CHEMBL1971","Primary active transporter","0.0","23 /  0     "
