"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Orexin receptor 2","HCRTR2","O43614","CHEMBL4792","Family A G protein-coupled receptor","0.113285953487","385 /  0     "
"Poly [ADP-ribose] polymerase 2","PARP2","Q9UGN5","CHEMBL5366","Enzyme","0.113285953487","20 /  0     "
"Receptor protein-tyrosine kinase erbB-2","ERBB2","P04626","CHEMBL1824","Kinase","0.113285953487","117 /  0     "
"p53-binding protein Mdm-2","MDM2","Q00987","CHEMBL5023","Other nuclear protein","0.113285953487","213 /  0     "
"Orexin receptor 1","HCRTR1","O43613","CHEMBL5113","Family A G protein-coupled receptor","0.113285953487","331 /  0     "
"Inhibitor of nuclear factor kappa B kinase beta subunit","IKBKB","O14920","CHEMBL1991","Kinase","0.113285953487","95 /  0     "
"Quinone reductase 1","NQO1","P15559","CHEMBL3623","Enzyme","0.113285953487","2 /  0     "
"Quinone reductase 2","NQO2","P16083","CHEMBL3959","Enzyme","0.113285953487","24 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.113285953487","127 /  0     "
"Serine/threonine-protein kinase PLK1","PLK1","P53350","CHEMBL3024","Kinase","0.113285953487","113 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.113285953487","236 /  0     "
"Serine/threonine-protein kinase PLK3","PLK3","Q9H4B4","CHEMBL4897","Kinase","0.113285953487","23 /  0     "
"Perforin-1","PRF1","P14222","CHEMBL5480","Other ion channel","0.113285953487","59 /  0     "
"Serine/threonine-protein kinase PLK2","PLK2","Q9NYY3","CHEMBL5938","Kinase","0.113285953487","17 /  0     "
"15-hydroxyprostaglandin dehydrogenase [NAD+]","HPGD","P15428","CHEMBL1293255","Enzyme","0.113285953487","44 /  0     "
"Muscarinic acetylcholine receptor M4","CHRM4","P08173","CHEMBL1821","Family A G protein-coupled receptor","0.113285953487","29 /  0     "
"Dihydrofolate reductase   (by homology)","DHFR","P00374","CHEMBL202","Oxidoreductase","0.113285953487","194 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.113285953487","89 /  0     "
"Short transient receptor potential channel 6","TRPC6","Q9Y210","CHEMBL2417347","Voltage-gated ion channel","0.113285953487","5 /  0     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.113285953487","480 /  0     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.113285953487","190 /  0     "
"Protein kinase N2","PKN2","Q16513","CHEMBL3032","Kinase","0.113285953487","3 /  0     "
"Dual specificity protein kinase TTK","TTK","P33981","CHEMBL3983","Kinase","0.113285953487","71 /  0     "
"Coagulation factor VII/tissue factor","F3","P13726","CHEMBL4081","Surface antigen","0.113285953487","17 /  0     "
"Excitatory amino acid transporter 1","SLC1A3","P43003","CHEMBL3085","Electrochemical transporter","0.113285953487","8 /  0     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.113285953487","243 /  0     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.113285953487","125 /  0     "
"Tubulin beta-1 chain","TUBB1","Q9H4B7","CHEMBL1915","Structural protein","0.113285953487","25 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.113285953487","117 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.113285953487","160 /  0     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.113285953487","67 /  0     "
"Tyrosine-protein kinase Lyn","LYN","P07948","CHEMBL3905","Kinase","0.113285953487","27 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.113285953487","49 /  0     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.113285953487","126 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.113285953487","127 /  0     "
"Smoothened homolog","SMO","Q99835","CHEMBL5971","Frizzled family G protein-coupled receptor","0.113285953487","55 /  0     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.113285953487","78 /  0     "
"Signal transducer and activator of transcription 3","STAT3","P40763","CHEMBL4026","Transcription factor","0.113285953487","22 /  0     "
"Acyl-CoA desaturase","SCD","O00767","CHEMBL5555","Enzyme","0.113285953487","57 /  0     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.113285953487","220 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.113285953487","70 /  0     "
"Serine-protein kinase ATR","ATR","Q13535","CHEMBL5024","Kinase","0.113285953487","22 /  0     "
"Tyrosine-protein kinase TIE-2","TEK","Q02763","CHEMBL4128","Kinase","0.113285953487","79 /  0     "
"Serine/threonine-protein kinase Chk2","CHEK2","O96017","CHEMBL2527","Kinase","0.113285953487","41 /  0     "
"PI3-kinase p110-delta subunit","PIK3CD","O00329","CHEMBL3130","Enzyme","0.113285953487","232 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.113285953487","162 /  0     "
"Probable G-protein coupled receptor 139","GPR139","Q6DWJ6","CHEMBL3632455","Family A G protein-coupled receptor","0.113285953487","6 /  0     "
"Hexokinase type IV","GCK","P35557","CHEMBL3820","Enzyme","0.113285953487","39 /  0     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.113285953487","15 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.113285953487","117 /  0     "
"Cyclophilin A","PPIA","P62937","CHEMBL1949","Isomerase","0.113285953487","17 /  0     "
"Glutamate receptor ionotropic, AMPA 1","GRIA1","P42261","CHEMBL2009","Ligand-gated ion channel","0.113285953487","9 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.113285953487","372 /  0     "
"Monoglyceride lipase","MGLL","Q99685","CHEMBL4191","Enzyme","0.113285953487","44 /  0     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.113285953487","5 /  0     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.113285953487","87 /  0     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.113285953487","271 /  0     "
"Dual specificity protein kinase CLK4","CLK4","Q9HAZ1","CHEMBL4203","Kinase","0.113285953487","71 /  0     "
"Ephrin receptor","EPHB4","P54760","CHEMBL5147","Kinase","0.113285953487","71 /  0     "
"Branched-chain-amino-acid aminotransferase, mitochondrial","BCAT2","O15382","CHEMBL3616354","Transferase","0.113285953487","22 /  0     "
"N-acylsphingosine-amidohydrolase","NAAA","Q02083","CHEMBL4349","Enzyme","0.113285953487","41 /  0     "
"Complement factor D","CFD","P00746","CHEMBL2176771","Protease","0.113285953487","217 /  0     "
"Tyrosine-protein kinase ITK/TSK","ITK","Q08881","CHEMBL2959","Kinase","0.113285953487","147 /  0     "
"Lysine-specific demethylase 5B","KDM5B","Q9UGL1","CHEMBL3774295","Eraser","0.113285953487","2 /  0     "
"Platelet-derived growth factor receptor beta","PDGFRB","P09619","CHEMBL1913","Kinase","0.113285953487","109 /  0     "
"Serine/threonine-protein kinase MARK1","MARK1","Q9P0L2","CHEMBL5940","Kinase","0.113285953487","4 /  0     "
"Cyclin-dependent kinase 4/cyclin D1","CCND1 CDK4","P24385 P11802","CHEMBL1907601","Kinase","0.113285953487","66 /  0     "
"Mineralocorticoid receptor","NR3C2","P08235","CHEMBL1994","Nuclear receptor","0.113285953487","62 /  0     "
"G protein-coupled receptor kinase 5","GRK5","P34947","CHEMBL5678","Kinase","0.113285953487","18 /  0     "
"Phosphodiesterase 3","PDE3A","Q14432","CHEMBL241","Phosphodiesterase","0.113285953487","66 /  12     "
