"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"NADPH oxidase 1","NOX1","Q9Y5S8","CHEMBL1287628","Transmembrane 1-electron transfer carriers","0.11150186548","5 /  0     "
"Matrix metalloproteinase 16","MMP16","P51512","CHEMBL2200","Protease","0.11150186548","15 /  0     "
"Endothelial lipase","LIPG","Q9Y5X9","CHEMBL5080","Hydrolase","0.11150186548","18 /  0     "
"Receptor protein-tyrosine kinase erbB-2","ERBB2","P04626","CHEMBL1824","Kinase","0.11150186548","106 /  0     "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.11150186548","61 /  0     "
"Toll-like receptor (TLR7/TLR9)","TLR9","Q9NR96","CHEMBL5804","Toll-like and Il-1 receptors","0.11150186548","9 /  0     "
"Tyrosine-protein kinase receptor FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.11150186548","103 /  0     "
"Macrophage-expressed gene 1 protein","MPEG1","Q2M385","CHEMBL3414409","Unclassified protein","0.11150186548","13 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.11150186548","171 /  0     "
"Nuclear factor NF-kappa-B p65 subunit","RELA","Q04206","CHEMBL5533","Transcription factor","0.11150186548","6 /  0     "
"Prostanoid DP receptor","PTGDR","Q13258","CHEMBL4427","Family A G protein-coupled receptor","0.11150186548","0 /  25     "
"Glutamate NMDA receptor; GRIN1/GRIN2B","GRIN1 GRIN2B","Q05586 Q13224","CHEMBL1907603","Ligand-gated ion channel","0.11150186548","21 /  0     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.11150186548","17 /  0     "
"Transitional endoplasmic reticulum ATPase","VCP","P55072","CHEMBL1075145","Primary active transporter","0.11150186548","18 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.11150186548","35 /  0     "
"Bone morphogenetic protein 1","BMP1","P13497","CHEMBL3898","Protease","0.11150186548","170 /  0     "
"Serine/threonine-protein kinase 17B","STK17B","O94768","CHEMBL3980","Kinase","0.11150186548","9 /  0     "
"Signal transducer and activator of transcription 3","STAT3","P40763","CHEMBL4026","Transcription factor","0.11150186548","8 /  0     "
"MAP kinase ERK2","MAPK1","P28482","CHEMBL4040","Kinase","0.11150186548","317 /  0     "
"Muscarinic acetylcholine receptor M2","CHRM2","P08172","CHEMBL211","Family A G protein-coupled receptor","0.11150186548","50 /  42     "
"Hypoxia-inducible factor 1 alpha","HIF1A","Q16665","CHEMBL4261","Transcription factor","0.11150186548","8 /  0     "
"Malate dehydrogenase, mitochondrial","MDH2","P40926","CHEMBL5917","Enzyme","0.11150186548","2 /  0     "
"Phospholipase A-2-activating protein","PLAA","Q9Y263","CHEMBL6114","Unclassified protein","0.11150186548","6 /  0     "
"Maternal embryonic leucine zipper kinase","MELK","Q14680","CHEMBL4578","Kinase","0.11150186548","14 /  0     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.11150186548","154 /  4     "
"Histone deacetylase 8","HDAC8","Q9BY41","CHEMBL3192","Eraser","0.11150186548","317 /  8     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.11150186548","40 /  0     "
"CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)","CDC7","O00311","CHEMBL5443","Kinase","0.11150186548","19 /  0     "
"Macrophage migration inhibitory factor","MIF","P14174","CHEMBL2085","Enzyme","0.11150186548","29 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.11150186548","102 /  0     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.11150186548","24 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.11150186548","44 /  0     "
"Muscarinic acetylcholine receptor M1","CHRM1","P11229","CHEMBL216","Family A G protein-coupled receptor","0.11150186548","32 /  15     "
"Muscarinic acetylcholine receptor M3","CHRM3","P20309","CHEMBL245","Family A G protein-coupled receptor","0.11150186548","35 /  25     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.11150186548","301 /  7     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.11150186548","604 /  128     "
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.11150186548","201 /  0     "
"Tyrosine-protein kinase ITK/TSK","ITK","Q08881","CHEMBL2959","Kinase","0.11150186548","136 /  0     "
"G protein-coupled receptor kinase 6","GRK6","P43250","CHEMBL6144","Kinase","0.11150186548","1 /  0     "
"Squalene monooxygenase   (by homology)","SQLE","Q14534","CHEMBL3592","Enzyme","0.11150186548","1 /  0     "
"Histone deacetylase 7","HDAC7","Q8WUI4","CHEMBL2716","Eraser","0.11150186548","37 /  0     "
"Ornithine decarboxylase","ODC1","P11926","CHEMBL1869","Lyase","0.11150186548","6 /  0     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.11150186548","210 /  0     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.11150186548","53 /  7     "
"MAP kinase-activated protein kinase 2","MAPKAPK2","P49137","CHEMBL2208","Kinase","0.11150186548","64 /  0     "
"Glycogen synthase kinase-3 alpha","GSK3A","P49840","CHEMBL2850","Kinase","0.11150186548","24 /  0     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.11150186548","96 /  0     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.11150186548","5 /  0     "
"Rho-associated protein kinase","ROCK2 ROCK1","O75116 Q13464","CHEMBL2111459","Kinase","0.11150186548","42 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.11150186548","90 /  0     "
"Cytochrome P450 11B1","CYP11B1","P15538","CHEMBL1908","Cytochrome P450","0.11150186548","23 /  0     "
"Adenosine A2b receptor","ADORA2B","P29275","CHEMBL255","Family A G protein-coupled receptor","0.11150186548","164 /  0     "
"Cytochrome P450 11B2","CYP11B2","P19099","CHEMBL2722","Cytochrome P450","0.11150186548","22 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.11150186548","183 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.11150186548","270 /  0     "
"Perforin-1","PRF1","P14222","CHEMBL5480","Other ion channel","0.11150186548","44 /  0     "
"Serine/threonine-protein kinase Nek1","NEK1","Q96PY6","CHEMBL5855","Kinase","0.11150186548","8 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.11150186548","118 /  30     "
"Myosin light chain kinase, smooth muscle","MYLK","Q15746","CHEMBL2428","Kinase","0.11150186548","2 /  0     "
"Serine/threonine-protein kinase PIM2","PIM2","Q9P1W9","CHEMBL4523","Kinase","0.11150186548","32 /  0     "
"Serine/threonine-protein kinase MARK1","MARK1","Q9P0L2","CHEMBL5940","Kinase","0.11150186548","4 /  0     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.11150186548","18 /  0     "
"Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET","RET","P07949","CHEMBL2041","Kinase","0.11150186548","32 /  0     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.11150186548","69 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.11150186548","60 /  0     "
"Serotonin transporter","SLC6A4","P31645","CHEMBL228","Electrochemical transporter","0.11150186548","381 /  64     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.11150186548","114 /  0     "
"Tyrosine-protein kinase BRK","PTK6","Q13882","CHEMBL4601","Kinase","0.11150186548","14 /  0     "
"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","PFKFB3","Q16875","CHEMBL2331053","Enzyme","0.11150186548","137 /  0     "
"Histamine H4 receptor","HRH4","Q9H3N8","CHEMBL3759","Family A G protein-coupled receptor","0.11150186548","38 /  0     "
"ADAMTS5","ADAMTS5","Q9UNA0","CHEMBL2285","Protease","0.11150186548","27 /  0     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.11150186548","358 /  65     "
"Platelet-derived growth factor receptor beta","PDGFRB","P09619","CHEMBL1913","Kinase","0.11150186548","100 /  0     "
"Fatty acid synthase","FASN","P49327","CHEMBL4158","Transferase","0.11150186548","40 /  0     "
"5-lipoxygenase activating protein","ALOX5AP","P20292","CHEMBL4550","Other cytosolic protein","0.11150186548","323 /  0     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.11150186548","40 /  0     "
"Signal transducer and activator of transcription 6","STAT6","P42226","CHEMBL5401","Transcription factor","0.11150186548","16 /  0     "
