"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Multidrug resistance-associated protein 1","ABCC1","P33527","CHEMBL3004","Primary active transporter","1.0","7 /  11     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","1.0","9 /  4     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","1.0","2 /  2     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","1.0","4 /  2     "
"Cystic fibrosis transmembrane conductance regulator","CFTR","P13569","CHEMBL4051","Other ion channel","1.0","1 /  1     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","1.0","12 /  47     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","1.0","6 /  47     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","1.0","2 /  3     "
"Tankyrase-2","TNKS2","Q9H2K2","CHEMBL6154","Enzyme","1.0","4 /  12     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","1.0","4 /  28     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.600253483442","5 /  46     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.600253483442","3 /  9     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.559044784358","8 /  15     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.559044784358","8 /  11     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.559044784358","10 /  16     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.559044784358","12 /  47     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.485540261393","7 /  11     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.477439841725","9 /  11     "
"Receptor-type tyrosine-protein phosphatase S","PTPRS","Q13332","CHEMBL2396508","Phosphatase","0.411906406077","7 /  8     "
"Glyoxalase I","GLO1","Q04760","CHEMBL2424","Enzyme","0.370888463379","3 /  4     "
"Beta amyloid A4 protein","APP","P05067","CHEMBL2487","Membrane receptor","0.370888463379","2 /  13     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.370888463379","2 /  2     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.370888463379","2 /  2     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.370888463379","1 /  1     "
"Lymphocyte differentiation antigen CD38","CD38","P28907","CHEMBL4660","Enzyme","0.370888463379","2 /  2     "
"DNA topoisomerase I   (by homology)","TOP1","P11387","CHEMBL1781","Isomerase","0.370888463379","1 /  1     "
"Arginase-1   (by homology)","ARG1","P05089","CHEMBL1075097","Enzyme","0.370888463379","2 /  2     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","0.354464973753","2 /  2     "
"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","PFKFB3","Q16875","CHEMBL2331053","Enzyme","0.329868485421","2 /  2     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.329868485421","6 /  8     "
"AMY1C","AMY1A","P04745","CHEMBL2478","Enzyme","0.329868485421","1 /  1     "
"G protein-coupled receptor kinase 6","GRK6","P43250","CHEMBL6144","Kinase","0.329868485421","2 /  4     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.272562660102","2 /  3     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.272562660102","9 /  3     "
"Aryl hydrocarbon receptor","AHR","P35869","CHEMBL3201","Transcription factor","0.272562660102","1 /  1     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.2562278396","4 /  7     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.2562278396","3 /  7     "
"Carbonyl reductase [NADPH] 1","CBR1","P16152","CHEMBL5586","Enzyme","0.247942822879","3 /  2     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.247942822879","0 /  16     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.239574695827","9 /  21     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.231637184894","8 /  7     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.198833760448","9 /  30     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.190656977035","3 /  10     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.166097445484","2 /  2     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.149732593856","5 /  3     "
"Serine/threonine-protein kinase Aurora-B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.141522086267","3 /  4     "
"NEDD8-activating enzyme E1 regulatory subunit","NAE1","Q13564","CHEMBL2016431","Unclassified protein","0.141522086267","0 /  1     "
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","0.141522086267","1 /  2     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.133337961498","3 /  3     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.125142648574","2 /  3     "
"Serine/threonine-protein kinase PLK1","PLK1","P53350","CHEMBL3024","Kinase","0.125142648574","2 /  3     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.125142648574","4 /  4     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.125142648574","2 /  4     "
"Tyrosine-protein kinase receptor UFO","AXL","P30530","CHEMBL4895","Kinase","0.125142648574","2 /  4     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.125142648574","1 /  7     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.125142648574","1 /  21     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.125142648574","1 /  12     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","0.125142648574","1 /  2     "
"G-protein coupled receptor 35","GPR35","Q9HC97","CHEMBL1293267","Family A G protein-coupled receptor","0.116965063224","2 /  4     "
"Death-associated protein kinase 1","DAPK1","P53355","CHEMBL2558","Kinase","0.116965063224","2 /  2     "
"DNA-3-methyladenine glycosylase","MPG","P29372","CHEMBL3396943","Enzyme","0.116965063224","1 /  1     "
"Solute carrier family 22 member 12","SLC22A12","Q96S37","CHEMBL6120","Electrochemical transporter","0.116965063224","6 /  1     "
"Beta-galactoside alpha-2,6-sialyltransferase 1","ST6GAL1","P15907","CHEMBL3596075","Transferase","0.108770969359","0 /  2     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.108770969359","11 /  3     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.108770969359","6 /  3     "
"Vasopressin V2 receptor","AVPR2","P30518","CHEMBL1790","Family A G protein-coupled receptor","0.108770969359","1 /  1     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.108770969359","1 /  1     "
"Myeloperoxidase","MPO","P05164","CHEMBL2439","Enzyme","0.108770969359","1 /  1     "
"PI3-kinase p85-alpha subunit","PIK3R1","P27986","CHEMBL2506","Enzyme","0.108770969359","1 /  1     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.108770969359","1 /  1     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.108770969359","5 /  8     "
"Focal adhesion kinase 1","PTK2","Q05397","CHEMBL2695","Kinase","0.108770969359","1 /  2     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.108770969359","1 /  1     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.108770969359","1 /  1     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.108770969359","1 /  2     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.108770969359","1 /  1     "
"Protein kinase N1","PKN1","Q16512","CHEMBL3384","Kinase","0.108770969359","1 /  3     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.108770969359","1 /  2     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.108770969359","1 /  2     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.108770969359","1 /  1     "
"CaM kinase II beta","CAMK2B","Q13554","CHEMBL4121","Kinase","0.108770969359","1 /  2     "
"Serine/threonine-protein kinase AKT","AKT1","P31749","CHEMBL4282","Kinase","0.108770969359","1 /  4     "
"Serine/threonine-protein kinase NEK6","NEK6","Q9HC98","CHEMBL4309","Kinase","0.108770969359","1 /  2     "
