"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Heat shock protein HSP 90-beta","HSP90AB1","P08238","CHEMBL4303","Other cytosolic protein","0.0","15 /  0     "
"Metastin receptor","KISS1R","Q969F8","CHEMBL5413","Family A G protein-coupled receptor","0.0","26 /  0     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.0","0 /  2     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.0","0 /  40     "
"Aldehyde dehydrogenase","ALDH2","P05091","CHEMBL1935","Oxidoreductase","0.0","0 /  2     "
"Integrin alpha-V/beta-6","ITGAV ITGB6","P06756 P18564","CHEMBL2111416","Membrane receptor","0.0","22 /  0     "
"Cyclin-dependent kinase 1/cyclin B1","CDK1 CCNB1","P06493 P14635","CHEMBL1907602","Other cytosolic protein","0.0","8 /  0     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0","0 /  3     "
"Protein kinase C gamma","PRKCG","P05129","CHEMBL2938","Kinase","0.0","25 /  0     "
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.0","26 /  0     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","27 /  0     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","27 /  0     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","27 /  0     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0","26 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.0","12 /  0     "
"Catechol O-methyltransferase","COMT","P21964","CHEMBL2023","Transferase","0.0","1 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.0","5 /  0     "
"Egl nine homolog 1","EGLN1","Q9GZT9","CHEMBL5697","Oxidoreductase","0.0","4 /  0     "
"Cyclin-dependent kinase 4/cyclin D1","CCND1 CDK4","P24385 P11802","CHEMBL1907601","Kinase","0.0","8 /  0     "
"Cyclin-dependent kinase 2/cyclin E","CCNE2 CDK2 CCNE1","O96020 P24941 P24864","CHEMBL2094126","Other cytosolic protein","0.0","8 /  0     "
"CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)","CDC7","O00311","CHEMBL5443","Kinase","0.0","1 /  0     "
"Dual specificity protein phosphatase 3","DUSP3","P51452","CHEMBL2635","Phosphatase","0.0","1 /  0     "
"Protein kinase C (PKC)","PRKCZ","Q05513","CHEMBL3438","Kinase","0.0","8 /  0     "
"cAMP-dependent protein kinase alpha-catalytic subunit","PRKACA","P17612","CHEMBL4101","Kinase","0.0","8 /  0     "
"Pyruvate dehydrogenase kinase isoform 1","PDK1","Q15118","CHEMBL4766","Kinase","0.0","2 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.0","2 /  0     "
"Adrenergic receptor beta","ADRB2","P07550","CHEMBL210","Family A G protein-coupled receptor","0.0","11 /  0     "
"Beta-1 adrenergic receptor","ADRB1","P08588","CHEMBL213","Family A G protein-coupled receptor","0.0","11 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.0","3 /  0     "
"Troponin, cardiac muscle","TNNC1 TNNT2 TNNI3","P63316 P45379 P19429","CHEMBL2095202","Unclassified protein","0.0","1 /  0     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.0","0 /  50     "
"Squalene monooxygenase   (by homology)","SQLE","Q14534","CHEMBL3592","Enzyme","0.0","1 /  0     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.0","4 /  0     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.0","4 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.0","2 /  0     "
"Dihydroorotate dehydrogenase","DHODH","Q02127","CHEMBL1966","Oxidoreductase","0.0","2 /  0     "
"Plasminogen activator inhibitor-1","SERPINE1","P05121","CHEMBL3475","Secreted protein","0.0","1 /  0     "
"CCR4-NOT transcription complex subunit 7","CNOT7","Q9UIV1","CHEMBL3616361","Hydrolase","0.0","1 /  0     "
"Dynamin-2","DNM2","P50570","CHEMBL5812","Enzyme","0.0","1 /  0     "
"NAD-dependent deacetylase sirtuin 1","SIRT1","Q96EB6","CHEMBL4506","Eraser","0.0","4 /  0     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0","1 /  0     "
"G protein-coupled receptor kinase 7","GRK7","Q8WTQ7","CHEMBL1075133","Kinase","0.0","1 /  0     "
"Homeodomain-interacting protein kinase 4","HIPK4","Q8NE63","CHEMBL1075167","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase TAO2","TAOK2","Q9UL54","CHEMBL1075195","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase MAK","MAK","P20794","CHEMBL1163106","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase-like 5","CDKL5","O76039","CHEMBL1163112","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase ICK","ICK","Q9UPZ9","CHEMBL1163126","Kinase","0.0","1 /  0     "
"Serine/threonine-protein kinase VRK2","VRK2","Q86Y07","CHEMBL1649059","Enzyme","0.0","1 /  0     "
"Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma","PIP4K2C","Q8TBX8","CHEMBL1770034","Enzyme","0.0","1 /  0     "
"Cyclin-dependent kinase 13","CDK13","Q14004","CHEMBL1795192","Enzyme","0.0","1 /  0     "
"Macrophage colony stimulating factor receptor","CSF1R","P07333","CHEMBL1844","Kinase","0.0","1 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.0","1 /  0     "
"Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma","PIP5K1C","O60331","CHEMBL1908383","Enzyme","0.0","1 /  0     "
"Dual serine/threonine and tyrosine protein kinase","DSTYK","Q6XUX3","CHEMBL1908386","Enzyme","0.0","1 /  0     "
"Platelet-derived growth factor receptor alpha","PDGFRA","P16234","CHEMBL2007","Kinase","0.0","1 /  0     "
"Ephrin type-A receptor 2","EPHA2","P29317","CHEMBL2068","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase 4/cyclin D","CCND3 CCND1 CDK4 CCND2","P30281 P24385 P11802 P30279","CHEMBL2095942","Other cytosolic protein","0.0","1 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 3","MAP2K3","P46734","CHEMBL2109","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase 7/ cyclin H","CDK7 CCNH","P50613 P51946","CHEMBL2111288","Other cytosolic protein","0.0","1 /  0     "
"CDK9/cyclin T1","CDK9 CCNT1","P50750 O60563","CHEMBL2111389","Other cytosolic protein","0.0","1 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0","1 /  0     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0","1 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0","1 /  0     "
"Phosphorylase kinase gamma subunit 2","PHKG2","P15735","CHEMBL2349","Kinase","0.0","1 /  0     "
"Casein kinase I gamma 1","CSNK1G1","Q9HCP0","CHEMBL2426","Kinase","0.0","1 /  0     "
"CaM kinase IV","CAMK4","Q16566","CHEMBL2494","Kinase","0.0","1 /  0     "
"Ribosomal protein S6 kinase alpha 1","RPS6KA1","Q15418","CHEMBL2553","Kinase","0.0","1 /  0     "
"Protein kinase C (PKC)","PRKD3","O94806","CHEMBL2595","Kinase","0.0","1 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","1 /  0     "
