"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.11573667475","46 /  0     "
"Dual specificity protein kinase CLK2","CLK2","P49760","CHEMBL4225","Kinase","0.11573667475","18 /  0     "
"Dual specificity protein kinase CLK3","CLK3","P49761","CHEMBL4226","Kinase","0.11573667475","21 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 2","DYRK2","Q92630","CHEMBL4376","Kinase","0.11573667475","20 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 3","DYRK3","O43781","CHEMBL4575","Kinase","0.11573667475","2 /  0     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.11573667475","40 /  0     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.11573667475","10 /  0     "
"Prolyl endopeptidase","PREP","P48147","CHEMBL3202","Protease","0.11573667475","5 /  0     "
"Fibroblast activation protein alpha   (by homology)","FAP","Q12884","CHEMBL4683","Protease","0.11573667475","10 /  0     "
"Thymidylate synthase   (by homology)","TYMS","P04818","CHEMBL1952","Transferase","0.11573667475","46 /  0     "
"Serine/threonine-protein kinase OSR1","OXSR1","O95747","CHEMBL1163104","Kinase","0.11573667475","1 /  0     "
"Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing subunit gamma","PIK3C2G","O75747","CHEMBL1163120","Enzyme","0.11573667475","2 /  0     "
"Transient receptor potential cation channel subfamily M member 6","TRPM6","Q9BX84","CHEMBL1628470","Voltage-gated ion channel","0.11573667475","1 /  0     "
"Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma","PIP4K2C","Q8TBX8","CHEMBL1770034","Enzyme","0.11573667475","4 /  0     "
"Receptor protein-tyrosine kinase erbB-2","ERBB2","P04626","CHEMBL1824","Kinase","0.11573667475","47 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.11573667475","97 /  0     "
"Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma","PIP5K1C","O60331","CHEMBL1908383","Enzyme","0.11573667475","1 /  0     "
"Dopamine D1 receptor","DRD1","P21728","CHEMBL2056","Family A G protein-coupled receptor","0.11573667475","56 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 3","MAP2K3","P46734","CHEMBL2109","Kinase","0.11573667475","1 /  0     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.11573667475","4 /  0     "
"Casein kinase I gamma 1","CSNK1G1","Q9HCP0","CHEMBL2426","Kinase","0.11573667475","3 /  0     "
"Casein kinase I gamma 2","CSNK1G2","P78368","CHEMBL2543","Kinase","0.11573667475","1 /  0     "
"Ribosomal protein S6 kinase alpha 1","RPS6KA1","Q15418","CHEMBL2553","Kinase","0.11573667475","5 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.11573667475","55 /  0     "
"Protein kinase C (PKC)","PRKD3","O94806","CHEMBL2595","Kinase","0.11573667475","1 /  0     "
"Casein kinase I alpha","CSNK1A1","P48729","CHEMBL2793","Kinase","0.11573667475","1 /  0     "
"Casein kinase I delta","CSNK1D","P48730","CHEMBL2828","Kinase","0.11573667475","2 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.11573667475","32 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.11573667475","208 /  0     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.11573667475","7 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 4","MAP2K4","P45985","CHEMBL2897","Kinase","0.11573667475","1 /  0     "
"Receptor protein-tyrosine kinase erbB-4","ERBB4","Q15303","CHEMBL3009","Kinase","0.11573667475","4 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.11573667475","90 /  0     "
"PI4-kinase beta subunit","PI4KB","Q9UBF8","CHEMBL3268","Enzyme","0.11573667475","24 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.11573667475","15 /  0     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.11573667475","12 /  0     "
"Adaptor-associated kinase","AAK1","Q2M2I8","CHEMBL3830","Kinase","0.11573667475","2 /  0     "
"Serine/threonine-protein kinase 16","STK16","O75716","CHEMBL3938","Kinase","0.11573667475","2 /  0     "
"Dual specificity protein kinase TTK","TTK","P33981","CHEMBL3983","Kinase","0.11573667475","21 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.11573667475","239 /  0     "
"Casein kinase II alpha (prime)","CSNK2A2","P19784","CHEMBL4070","Kinase","0.11573667475","3 /  0     "
"Serine/threonine-protein kinase GAK","GAK","O14976","CHEMBL4355","Kinase","0.11573667475","1 /  0     "
"Serine/threonine-protein kinase SRPK1","SRPK1","Q96SB4","CHEMBL4375","Kinase","0.11573667475","2 /  0     "
"BMP-2-inducible protein kinase","BMP2K","Q9NSY1","CHEMBL4522","Kinase","0.11573667475","2 /  0     "
"BR serine/threonine-protein kinase 2","BRSK2","Q8IWQ3","CHEMBL4574","Kinase","0.11573667475","1 /  0     "
"Tyrosine-protein kinase BRK","PTK6","Q13882","CHEMBL4601","Kinase","0.11573667475","13 /  0     "
"MAP kinase-interacting serine/threonine-protein kinase MNK1","MKNK1","Q9BUB5","CHEMBL4718","Kinase","0.11573667475","7 /  0     "
"Ribosomal protein S6 kinase alpha 6","RPS6KA6","Q9UK32","CHEMBL4924","Kinase","0.11573667475","2 /  0     "
"Casein kinase I epsilon","CSNK1E","P49674","CHEMBL4937","Kinase","0.11573667475","1 /  0     "
"Serine/threonine-protein kinase RIPK2","RIPK2","O43353","CHEMBL5014","Kinase","0.11573667475","3 /  0     "
"Casein kinase I isoform gamma-3","CSNK1G3","Q9Y6M4","CHEMBL5084","Kinase","0.11573667475","1 /  0     "
"Serine/threonine-protein kinase TNNI3K","TNNI3K","Q59H18","CHEMBL5260","Kinase","0.11573667475","7 /  0     "
